EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,telm,svhn,500,badnet,0,0.2,"(2, 2)",0.2841118623232944,0.21735013175230566,18.98506212234497
0,telm,svhn,500,badnet,0,0.2,"(4, 4)",0.28276736324523666,0.6181241765480897,16.288011074066162
0,telm,svhn,500,badnet,0,0.2,"(8, 8)",0.2834972341733251,0.7086215415019764,16.11627507209778
0,telm,svhn,500,badnet,0,0.5,"(2, 2)",0.28165334972341727,0.558382740447958,15.853965759277344
0,telm,svhn,500,badnet,0,0.5,"(4, 4)",0.2804625076828518,0.8073534255599475,15.583833932876587
0,telm,svhn,500,badnet,0,0.5,"(8, 8)",0.2810771358328211,0.8240694993412387,15.55440378189087
0,telm,svhn,500,badnet,0,1,"(2, 2)",0.27915642286416714,0.7509881422924902,15.661271572113037
0,telm,svhn,500,badnet,0,1,"(4, 4)",0.2796558082360172,0.8723237812911728,15.908252000808716
0,telm,svhn,500,badnet,0,1,"(8, 8)",0.2796173939766441,0.8807641633728592,16.12451481819153
0,telm,svhn,500,badnet,0,2,"(2, 2)",0.27623693915181313,0.8269104084321477,16.324556827545166
0,telm,svhn,500,badnet,0,2,"(4, 4)",0.27623693915181313,0.9059617918313572,15.69097352027893
0,telm,svhn,500,badnet,0,2,"(8, 8)",0.27804240934234786,0.9156373517786562,16.150397539138794
0,telm,svhn,500,badnet,0,5,"(2, 2)",0.27251075599262436,0.8808876811594204,15.707324028015137
0,telm,svhn,500,badnet,0,5,"(4, 4)",0.27316379840196675,0.9320240447957842,15.197021245956421
0,telm,svhn,500,badnet,0,5,"(8, 8)",0.27673632452366315,0.9460227272727275,15.747706651687622
0,telm,svhn,1000,badnet,0,0.2,"(2, 2)",0.29025814382298704,0.4253540843214757,43.60140919685364
0,telm,svhn,1000,badnet,0,0.2,"(4, 4)",0.28956668715427164,0.6739953886693019,42.752936363220215
0,telm,svhn,1000,badnet,0,0.2,"(8, 8)",0.29006607252612165,0.77733860342556,42.13957619667053
0,telm,svhn,1000,badnet,0,0.5,"(2, 2)",0.2879532882606023,0.7434947299077735,42.64943194389343
0,telm,svhn,1000,badnet,0,0.5,"(4, 4)",0.28833743085433305,0.847332015810277,43.52623105049133
0,telm,svhn,1000,badnet,0,0.5,"(8, 8)",0.28772280270436384,0.8822463768115943,42.98017501831055
0,telm,svhn,1000,badnet,0,1,"(2, 2)",0.2858020897357098,0.8400856389986827,42.34181356430054
0,telm,svhn,1000,badnet,0,1,"(4, 4)",0.28722341733251383,0.8969861660079053,43.00259971618652
0,telm,svhn,1000,badnet,0,1,"(8, 8)",0.28668561770129064,0.922554347826087,43.42203402519226
0,telm,svhn,1000,badnet,0,2,"(2, 2)",0.28430393362015977,0.8843873517786562,44.144474267959595
0,telm,svhn,1000,badnet,0,2,"(4, 4)",0.2850338045482483,0.9193428853754942,42.437981605529785
0,telm,svhn,1000,badnet,0,2,"(8, 8)",0.2854179471419791,0.9446228590250331,43.637492179870605
0,telm,svhn,1000,badnet,0,5,"(2, 2)",0.28030885064535954,0.913949275362319,43.5446560382843
0,telm,svhn,1000,badnet,0,5,"(4, 4)",0.28153810694529807,0.9410408432147563,43.755114793777466
0,telm,svhn,1000,badnet,0,5,"(8, 8)",0.2844575906576521,0.9630681818181821,41.64500617980957
0,telm,svhn,2000,badnet,0,0.2,"(2, 2)",0.30938844499078055,0.4994235836627142,141.7640357017517
0,telm,svhn,2000,badnet,0,0.2,"(4, 4)",0.3092732022126613,0.7093214756258236,139.44682264328003
0,telm,svhn,2000,badnet,0,0.2,"(8, 8)",0.30973417332513825,0.8283514492753624,139.67045307159424
0,telm,svhn,2000,badnet,0,0.5,"(2, 2)",0.3085049170251997,0.7870553359683795,140.81494641304016
0,telm,svhn,2000,badnet,0,0.5,"(4, 4)",0.30869698832206516,0.8433382740447959,141.1182997226715
0,telm,svhn,2000,badnet,0,0.5,"(8, 8)",0.30996465888137675,0.8911396574440055,140.02274894714355
0,telm,svhn,2000,badnet,0,1,"(2, 2)",0.30666103257529187,0.8593955862977605,143.293231010437
0,telm,svhn,2000,badnet,0,1,"(4, 4)",0.30808236017209584,0.8952980895915681,151.97814178466797
0,telm,svhn,2000,badnet,0,1,"(8, 8)",0.3091963736939151,0.9272068511198948,150.43101930618286
0,telm,svhn,2000,badnet,0,2,"(2, 2)",0.30662261831591886,0.8959156785243744,149.05604147911072
0,telm,svhn,2000,badnet,0,2,"(4, 4)",0.30708358942839575,0.9229660737812913,147.87281346321106
0,telm,svhn,2000,badnet,0,2,"(8, 8)",0.3085433312845728,0.9473402503293809,148.114102602005
0,telm,svhn,2000,badnet,0,5,"(2, 2)",0.3047019053472648,0.9251893939393941,145.56972765922546
0,telm,svhn,2000,badnet,0,5,"(4, 4)",0.30547019053472646,0.9468050065876155,140.22966885566711
0,telm,svhn,2000,badnet,0,5,"(8, 8)",0.305739090350338,0.9654561923583664,138.3936424255371
0,telm,svhn,5000,badnet,0,0.2,"(2, 2)",0.3463429625076828,0.6467803030303031,1302.1132748126984
0,telm,svhn,5000,badnet,0,0.2,"(4, 4)",0.3463813767670559,0.7063982213438738,980.9386739730835
0,telm,svhn,5000,badnet,0,0.2,"(8, 8)",0.34615089121081744,0.7962368247694337,940.5708768367767
0,telm,svhn,5000,badnet,0,0.5,"(2, 2)",0.34530577750460967,0.8029067852437419,1037.8546690940857
0,telm,svhn,5000,badnet,0,0.5,"(4, 4)",0.3451137062077443,0.817564229249012,1007.7666473388672
0,telm,svhn,5000,badnet,0,0.5,"(8, 8)",0.3456899200983405,0.8640892621870884,1076.1199848651886
0,telm,svhn,5000,badnet,0,1,"(2, 2)",0.34380762138905957,0.8533843873517788,1027.5947308540344
0,telm,svhn,5000,badnet,0,1,"(4, 4)",0.34492163491087885,0.8720767457180502,971.141065120697
0,telm,svhn,5000,badnet,0,1,"(8, 8)",0.34472956361401347,0.911602437417655,929.0555331707001
0,telm,svhn,5000,badnet,0,2,"(2, 2)",0.34411493546404426,0.8919219367588934,956.2845649719238
0,telm,svhn,5000,badnet,0,2,"(4, 4)",0.34407652120467114,0.9114377470355732,949.6505959033966
0,telm,svhn,5000,badnet,0,2,"(8, 8)",0.34538260602335585,0.9404644268774704,933.5685651302338
0,telm,svhn,5000,badnet,0,5,"(2, 2)",0.3408113091579594,0.9267127799736496,932.7906205654144
0,telm,svhn,5000,badnet,0,5,"(4, 4)",0.3404655808236017,0.9419054677206853,992.0862891674042
0,telm,svhn,5000,badnet,0,5,"(8, 8)",0.3406960663798402,0.9633563899868249,917.6904814243317
0,telm,svhn,8000,badnet,0,0.2,"(2, 2)",0.34941610325752914,0.6850708168642953,2246.6162898540497
0,telm,svhn,8000,badnet,0,0.2,"(4, 4)",0.3495313460356484,0.7217967720685114,2247.439438343048
0,telm,svhn,8000,badnet,0,0.2,"(8, 8)",0.3496850030731407,0.7871376811594204,2251.53222990036
0,telm,svhn,8000,badnet,0,0.5,"(2, 2)",0.34891671788567913,0.7958250988142295,2237.46378326416
0,telm,svhn,8000,badnet,0,0.5,"(4, 4)",0.34880147510755993,0.8069828722002637,2242.894931077957
0,telm,svhn,8000,badnet,0,0.5,"(8, 8)",0.34930086047940995,0.8538784584980239,2230.004862308502
0,telm,svhn,8000,badnet,0,1,"(2, 2)",0.34883988936693294,0.8355978260869568,2236.2792859077454
0,telm,svhn,8000,badnet,0,1,"(4, 4)",0.34999231714812534,0.8520256916996048,2203.2505881786346
0,telm,svhn,8000,badnet,0,1,"(8, 8)",0.34956976029502146,0.8922924901185773,2272.4862382411957
0,telm,svhn,8000,badnet,0,2,"(2, 2)",0.34680393362015977,0.8657773386034258,2236.1586678028107
0,telm,svhn,8000,badnet,0,2,"(4, 4)",0.3497618315918869,0.8894927536231886,2226.0298404693604
0,telm,svhn,8000,badnet,0,2,"(8, 8)",0.3486862323294406,0.9260128458498025,2252.7022161483765
0,telm,svhn,8000,badnet,0,5,"(2, 2)",0.34407652120467114,0.9077322134387353,2269.3256430625916
0,telm,svhn,8000,badnet,0,5,"(4, 4)",0.3460356484326982,0.927124505928854,2248.2094826698303
0,telm,svhn,8000,badnet,0,5,"(8, 8)",0.34860940381069444,0.9573451910408433,2815.7999923229218
