EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
1,drelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8394500000000003,0.4656666666666667,36.399393796920776
0,drelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8402000000000002,0.08533333333333334,36.39129829406738
1,drelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8402000000000002,0.08533333333333334,36.39791750907898
0,drelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8398500000000002,0.5855555555555556,36.39352059364319
1,drelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8398500000000002,0.5855555555555556,36.41695499420166
0,drelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8396000000000002,0.7367777777777776,36.385804891586304
1,drelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8396000000000002,0.7367777777777776,36.35902237892151
0,drelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8475500000000002,0.03466666666666667,46.920639991760254
1,drelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8475500000000002,0.03466666666666667,46.947158336639404
0,drelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8476000000000002,0.049,46.98531532287598
1,drelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8476000000000002,0.049,46.92534685134888
0,drelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8475000000000003,0.15533333333333332,46.933621644973755
1,drelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8475000000000003,0.15533333333333332,47.18288731575012
0,drelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8477000000000003,0.04433333333333334,47.45615005493164
1,drelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8477000000000003,0.04433333333333334,46.89865565299988
0,drelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8465500000000002,0.11611111111111112,48.3187313079834
1,drelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8465500000000002,0.11611111111111112,46.8255615234375
0,drelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8471500000000003,0.33899999999999997,46.80822038650513
1,drelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8471500000000003,0.33899999999999997,46.87850379943848
0,drelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8477500000000003,0.06844444444444445,46.805952072143555
1,drelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8477500000000003,0.06844444444444445,46.8061044216156
0,drelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8467000000000002,0.32777777777777783,46.89736008644104
1,drelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8467000000000002,0.32777777777777783,46.816742181777954
0,drelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8472500000000003,0.5563333333333333,46.99553680419922
1,drelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8472500000000003,0.5563333333333333,46.92767906188965
0,drelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8473500000000002,0.30433333333333334,46.86879587173462
1,drelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8473500000000002,0.30433333333333334,49.06637191772461
0,drelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8467500000000002,0.6823333333333333,47.09061241149902
1,drelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8467500000000002,0.6823333333333333,46.90844011306763
0,drelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8473000000000002,0.7901111111111111,46.951897621154785
1,drelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8473000000000002,0.7901111111111111,46.83459997177124
0,drelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8558000000000003,0.03788888888888889,65.74567031860352
1,drelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8558000000000003,0.03788888888888889,65.73231911659241
0,drelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8562500000000003,0.062444444444444455,65.73618245124817
1,drelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8562500000000003,0.062444444444444455,65.6841926574707
0,drelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8560500000000002,0.1781111111111111,65.71467089653015
1,drelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8560500000000002,0.1781111111111111,68.49033999443054
0,drelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8561000000000002,0.07277777777777779,73.19946312904358
1,drelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8561000000000002,0.07277777777777779,73.78708267211914
0,drelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8562500000000004,0.2177777777777778,72.32529759407043
1,drelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8562500000000004,0.2177777777777778,76.23824787139893
0,drelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8559000000000001,0.4713333333333333,74.86642479896545
1,drelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8559000000000001,0.4713333333333333,75.82300162315369
0,drelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8561000000000003,0.26055555555555554,74.30579471588135
1,drelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8561000000000003,0.26055555555555554,73.8849515914917
0,drelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8562000000000002,0.6453333333333332,76.0835919380188
1,drelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8562000000000002,0.6453333333333332,72.0407817363739
0,drelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8564500000000002,0.6104444444444443,73.7529661655426
1,drelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8564500000000002,0.6104444444444443,73.23754048347473
0,drelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8562000000000003,0.7413333333333333,73.53841471672058
1,drelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8562000000000003,0.7413333333333333,75.75345063209534
0,drelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8557500000000002,0.8884444444444444,72.60247874259949
1,drelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8557500000000002,0.8884444444444444,74.28497242927551
0,drelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8556000000000004,0.858,75.60634994506836
1,drelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8556000000000004,0.858,78.42286920547485
0,drelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8633500000000003,0.03233333333333334,116.38671875
1,drelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8633500000000003,0.03233333333333334,119.1632170677185
0,drelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8639500000000003,0.14500000000000002,120.30304741859436
1,drelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8639500000000003,0.14500000000000002,117.08758807182312
0,drelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8630000000000002,0.24233333333333335,119.84857368469238
1,drelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8630000000000002,0.24233333333333335,117.50071740150452
0,drelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8635000000000004,0.1781111111111111,115.84083437919617
1,drelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8635000000000004,0.1781111111111111,114.30208778381348
0,drelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8624000000000003,0.5047777777777778,119.04501795768738
1,drelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8624000000000003,0.5047777777777778,119.2430100440979
0,drelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8627500000000002,0.566,115.40985608100891
1,drelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8627500000000002,0.566,117.89844608306885
0,drelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8639000000000003,0.6095555555555556,120.5052855014801
1,drelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8639000000000003,0.6095555555555556,117.87476658821106
0,drelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8625000000000003,0.7116666666666667,111.21060109138489
1,drelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8625000000000003,0.7116666666666667,110.8799467086792
0,drelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8637500000000002,0.7544444444444444,111.05390477180481
1,drelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8637500000000002,0.7544444444444444,111.86108326911926
0,drelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8631500000000003,0.8662222222222222,105.63827443122864
1,drelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8631500000000003,0.8662222222222222,105.85940670967102
0,drelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8620000000000003,0.8924444444444444,105.86361527442932
1,drelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8620000000000003,0.8924444444444444,105.83210611343384
0,drelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8627000000000002,0.8707777777777778,105.84335780143738
1,drelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8627000000000002,0.8707777777777778,105.85537624359131
0,drelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8661500000000003,0.07055555555555555,155.86708903312683
1,drelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8661500000000003,0.07055555555555555,155.75340151786804
0,drelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8652000000000002,0.3051111111111111,155.69978976249695
1,drelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8652000000000002,0.3051111111111111,155.72852683067322
0,drelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8651500000000003,0.29044444444444445,156.44184827804565
1,drelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8651500000000003,0.29044444444444445,156.34270334243774
0,drelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8653000000000002,0.4083333333333333,156.31618213653564
1,drelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8653000000000002,0.4083333333333333,156.31547927856445
0,drelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8649500000000003,0.5715555555555556,156.246648311615
1,drelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8649500000000003,0.5715555555555556,156.1728208065033
0,drelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8653000000000003,0.47455555555555556,156.20613145828247
1,drelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8653000000000003,0.47455555555555556,156.3506076335907
0,drelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8649000000000002,0.6626666666666667,156.2220299243927
1,drelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8649000000000002,0.6626666666666667,156.5504505634308
0,drelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8649000000000002,0.7534444444444444,156.5010585784912
1,drelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8649000000000002,0.7534444444444444,156.4423587322235
0,drelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8652000000000003,0.7014444444444444,156.47922539710999
1,drelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8652000000000003,0.7014444444444444,156.65197205543518
0,drelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8648000000000002,0.8574444444444445,156.45224332809448
1,drelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8648000000000002,0.8574444444444445,156.46236109733582
0,drelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8645500000000004,0.8593333333333334,156.47792720794678
1,drelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8645500000000004,0.8593333333333334,156.39662623405457
0,drelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8658000000000002,0.8662222222222222,156.29532861709595
1,drelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8658000000000002,0.8662222222222222,156.4369604587555
0,telm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8235000000000003,0.03311111111111111,6.98731803894043
1,telm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8235000000000003,0.03311111111111111,6.9844019412994385
0,telm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8232000000000004,0.055333333333333345,6.982357501983643
1,telm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8232000000000004,0.055333333333333345,6.982744216918945
0,telm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8229000000000002,0.2008888888888889,6.9860498905181885
1,telm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8229000000000002,0.2008888888888889,6.980286359786987
0,telm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8232000000000002,0.03455555555555556,6.978424787521362
1,telm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8232000000000002,0.03455555555555556,6.984154224395752
0,telm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8231000000000003,0.07055555555555555,6.983272552490234
1,telm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8231000000000003,0.07055555555555555,6.984309434890747
0,telm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8227000000000002,0.33444444444444443,6.977924346923828
1,telm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8227000000000002,0.33444444444444443,6.980607509613037
0,telm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8235000000000003,0.03766666666666667,6.991243839263916
1,telm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8235000000000003,0.03766666666666667,6.9862587451934814
0,telm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8231000000000002,0.09955555555555556,6.987299680709839
1,telm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8231000000000002,0.09955555555555556,6.979912519454956
0,telm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8225000000000002,0.5842222222222222,6.984039306640625
1,telm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8225000000000002,0.5842222222222222,6.981412649154663
0,telm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8227000000000002,0.048,6.979726314544678
1,telm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8227000000000002,0.048,6.984377145767212
0,telm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8227000000000002,0.22666666666666668,6.9880499839782715
1,telm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8227000000000002,0.22666666666666668,6.982576847076416
0,telm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8216000000000002,0.8406666666666666,6.982141733169556
1,telm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8216000000000002,0.8406666666666666,6.984313011169434
0,telm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8271000000000003,0.02055555555555556,10.723920822143555
1,telm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8271000000000003,0.02055555555555556,10.72553300857544
0,telm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8274000000000002,0.03244444444444445,10.720764636993408
1,telm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8274000000000002,0.03244444444444445,10.716283082962036
0,telm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8266000000000002,0.15666666666666665,10.757782697677612
1,telm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8266000000000002,0.15666666666666665,10.763782978057861
0,telm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8272000000000003,0.021666666666666667,10.764559745788574
1,telm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8272000000000003,0.021666666666666667,10.76208233833313
0,telm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8270000000000003,0.05255555555555556,10.751089811325073
1,telm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8270000000000003,0.05255555555555556,10.746949195861816
0,telm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8269000000000003,0.3782222222222222,10.74511170387268
1,telm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8269000000000003,0.3782222222222222,10.741177797317505
0,telm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8269000000000003,0.026555555555555558,10.748476505279541
1,telm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8269000000000003,0.026555555555555558,10.754426002502441
0,telm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8270000000000003,0.09733333333333334,10.741273641586304
1,telm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8270000000000003,0.09733333333333334,10.752825021743774
0,telm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8269000000000003,0.6679999999999999,10.728933811187744
1,telm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8269000000000003,0.6679999999999999,10.730206966400146
0,telm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8266000000000002,0.03811111111111111,10.754893064498901
1,telm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8266000000000002,0.03811111111111111,10.740281343460083
0,telm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8267000000000002,0.34655555555555556,10.742367029190063
1,telm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8267000000000002,0.34655555555555556,10.743630170822144
0,telm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8278000000000002,0.8885555555555555,10.720092296600342
1,telm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8278000000000002,0.8885555555555555,10.701356649398804
0,telm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8400000000000002,0.027333333333333334,17.604942560195923
1,telm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8400000000000002,0.027333333333333334,17.609894037246704
0,telm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8397000000000002,0.030777777777777782,17.542040586471558
1,telm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8397000000000002,0.030777777777777782,17.559934616088867
0,telm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8396000000000002,0.24033333333333334,17.564204931259155
1,telm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8396000000000002,0.24033333333333334,17.56736969947815
0,telm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8401000000000002,0.031111111111111114,17.571471452713013
1,telm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8401000000000002,0.031111111111111114,17.57339882850647
0,telm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8400000000000002,0.04888888888888889,17.5551860332489
1,telm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8400000000000002,0.04888888888888889,17.53966212272644
0,telm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8403000000000002,0.5074444444444444,17.5506432056427
1,telm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8403000000000002,0.5074444444444444,17.56307315826416
0,telm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8407000000000002,0.03855555555555556,17.566291570663452
1,telm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8407000000000002,0.03855555555555556,17.578659057617188
0,telm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8403000000000002,0.097,17.451525926589966
1,telm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8403000000000002,0.097,17.4519100189209
0,telm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8397000000000002,0.7302222222222222,17.444401502609253
1,telm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8397000000000002,0.7302222222222222,17.418286561965942
0,telm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8409000000000001,0.06000000000000001,17.542738437652588
1,telm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8409000000000001,0.06000000000000001,18.852094888687134
0,telm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8394000000000003,0.3806666666666667,17.407674074172974
1,telm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8394000000000003,0.3806666666666667,17.41161346435547
0,telm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8400000000000002,0.9224444444444443,17.500526189804077
1,telm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8400000000000002,0.9224444444444443,17.509623050689697
0,telm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8469000000000002,0.028000000000000004,32.35010099411011
1,telm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8469000000000002,0.028000000000000004,32.33906555175781
0,telm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8466000000000002,0.04333333333333334,32.38401222229004
1,telm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8466000000000002,0.04333333333333334,32.36389899253845
0,telm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8461000000000003,0.2614444444444445,32.285752058029175
1,telm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8461000000000003,0.2614444444444445,32.28603172302246
0,telm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8468000000000002,0.035555555555555556,32.341798067092896
1,telm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8468000000000002,0.035555555555555556,32.34895992279053
0,telm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8473000000000003,0.09088888888888891,32.37764000892639
1,telm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8473000000000003,0.09088888888888891,32.36629819869995
0,telm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8465000000000003,0.6522222222222223,32.27776837348938
1,telm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8465000000000003,0.6522222222222223,32.29915165901184
0,telm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8470000000000002,0.0478888888888889,32.37962889671326
1,telm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8470000000000002,0.0478888888888889,32.32399606704712
0,telm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8471000000000002,0.1988888888888889,32.39968252182007
1,telm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8471000000000002,0.1988888888888889,32.39444160461426
0,telm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8464000000000003,0.8467777777777776,32.37457799911499
1,telm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8464000000000003,0.8467777777777776,32.3605260848999
0,telm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8469000000000002,0.095,32.328667879104614
1,telm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8469000000000002,0.095,32.340479135513306
0,telm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8465000000000003,0.601111111111111,32.38139820098877
1,telm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8465000000000003,0.601111111111111,32.397116899490356
0,telm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8463000000000003,0.958,32.40347743034363
1,telm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8463000000000003,0.958,32.41758394241333
0,telm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8490000000000002,0.029333333333333333,51.46342158317566
1,telm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8490000000000002,0.029333333333333333,51.39848852157593
0,telm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8486000000000002,0.05333333333333334,51.39288353919983
1,telm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8486000000000002,0.05333333333333334,51.39724683761597
0,telm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8487000000000002,0.24077777777777779,51.43231463432312
1,telm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8487000000000002,0.24077777777777779,51.440123558044434
0,telm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8484000000000003,0.036111111111111115,51.43367624282837
1,telm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8484000000000003,0.036111111111111115,51.433993101119995
0,telm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8492000000000003,0.10433333333333335,51.43383717536926
1,telm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8492000000000003,0.10433333333333335,51.4273157119751
0,telm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8474000000000002,0.4523333333333333,51.44978094100952
1,telm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8474000000000002,0.4523333333333333,51.4684054851532
0,telm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8484000000000003,0.04733333333333334,51.41311073303223
1,telm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8484000000000003,0.04733333333333334,51.44289946556091
0,telm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8482000000000003,0.16511111111111113,51.404123067855835
1,telm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8482000000000003,0.16511111111111113,51.42131972312927
0,telm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8463000000000003,0.6997777777777777,51.52013874053955
1,telm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8463000000000003,0.6997777777777777,51.517603397369385
0,telm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8473000000000003,0.08111111111111112,51.443670988082886
1,telm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8473000000000003,0.08111111111111112,51.39740824699402
0,telm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8488000000000002,0.3111111111111111,51.451369524002075
1,telm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8488000000000002,0.3111111111111111,51.444931983947754
0,telm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8466000000000002,0.9116666666666665,51.511720180511475
1,telm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8466000000000002,0.9116666666666665,51.506378173828125
0,mlelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8203000000000003,0.026666666666666672,7.446342468261719
1,mlelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8203000000000003,0.026666666666666672,7.44885778427124
0,mlelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8195000000000002,0.028111111111111114,7.445838451385498
1,mlelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8195000000000002,0.028111111111111114,7.4386887550354
0,mlelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8227000000000002,0.1288888888888889,7.425787687301636
1,mlelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8227000000000002,0.1288888888888889,7.42668342590332
0,mlelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8190000000000002,0.026444444444444444,7.431354999542236
1,mlelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8190000000000002,0.026444444444444444,7.431989908218384
0,mlelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8202000000000003,0.027777777777777783,7.432578086853027
1,mlelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8202000000000003,0.027777777777777783,7.428625822067261
0,mlelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8200000000000003,0.13333333333333336,7.429428577423096
1,mlelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8200000000000003,0.13333333333333336,7.426575660705566
0,mlelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8189000000000002,0.026111111111111113,7.428007125854492
1,mlelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8189000000000002,0.026111111111111113,7.429491281509399
0,mlelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8203000000000003,0.028888888888888888,7.4317543506622314
1,mlelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8203000000000003,0.028888888888888888,7.438251972198486
0,mlelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8213000000000001,0.20155555555555557,7.436639070510864
1,mlelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8213000000000001,0.20155555555555557,7.426195859909058
0,mlelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8184000000000002,0.026777777777777775,7.430495738983154
1,mlelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8184000000000002,0.026777777777777775,7.428967475891113
