EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,drop-elm,mnist,2000,badnet,0,0.2,"(8, 8)",0.9514,0.9637472283813747,322.79424023628235
0,drop-elm,mnist,2000,badnet,0,0.5,"(2, 2)",0.9515,0.452549889135255,311.41895151138306
0,drop-elm,mnist,2000,badnet,0,0.5,"(4, 4)",0.9522,0.8303769401330376,317.4755985736847
0,drop-elm,mnist,2000,badnet,0,0.5,"(8, 8)",0.9513,0.991130820399113,318.52123761177063
0,drop-elm,mnist,2000,badnet,0,1,"(2, 2)",0.9513,0.6400221729490022,312.9206199645996
0,drop-elm,mnist,2000,badnet,0,1,"(4, 4)",0.9519,0.9069844789356984,319.2552852630615
0,drop-elm,mnist,2000,badnet,0,1,"(8, 8)",0.9513,0.9975609756097561,312.49815797805786
0,drop-elm,mnist,2000,badnet,0,2,"(2, 2)",0.9511,0.7747228381374723,320.2940490245819
0,drop-elm,mnist,2000,badnet,0,2,"(4, 4)",0.9514,0.9605321507760533,315.3261134624481
0,drop-elm,mnist,2000,badnet,0,2,"(8, 8)",0.9512,1.0,315.6789503097534
0,drop-elm,mnist,2000,badnet,0,5,"(2, 2)",0.9505,0.9136363636363637,319.32190799713135
0,drop-elm,mnist,2000,badnet,0,5,"(4, 4)",0.9517,0.9929046563192905,313.1171808242798
0,drop-elm,mnist,2000,badnet,0,5,"(8, 8)",0.9511,1.0,319.2439432144165
0,drop-elm,mnist,5000,badnet,0,0.2,"(2, 2)",0.9654,0.4337028824833703,863.0182020664215
0,drop-elm,mnist,5000,badnet,0,0.2,"(4, 4)",0.9657,0.8169623059866963,876.8789529800415
0,drop-elm,mnist,5000,badnet,0,0.2,"(8, 8)",0.9653,0.9862527716186252,871.1849176883698
0,drop-elm,mnist,5000,badnet,0,0.5,"(2, 2)",0.9658,0.6831485587583148,871.4095933437347
0,drop-elm,mnist,5000,badnet,0,0.5,"(4, 4)",0.9653,0.9368070953436807,874.4490559101105
0,drop-elm,mnist,5000,badnet,0,0.5,"(8, 8)",0.9655,0.9970066518847006,769.7496943473816
0,drop-elm,mnist,5000,badnet,0,1,"(2, 2)",0.9656,0.8055432372505543,868.3451676368713
0,drop-elm,mnist,5000,badnet,0,1,"(4, 4)",0.9657,0.9788248337028825,769.0209143161774
0,drop-elm,mnist,5000,badnet,0,1,"(8, 8)",0.9656,0.9998891352549889,860.9220168590546
0,drop-elm,mnist,5000,badnet,0,2,"(2, 2)",0.9654,0.9009977827050998,869.0868198871613
0,drop-elm,mnist,5000,badnet,0,2,"(4, 4)",0.9659,0.9933481152993349,875.6762599945068
0,drop-elm,mnist,5000,badnet,0,2,"(8, 8)",0.9658,1.0,865.2780034542084
0,drop-elm,mnist,5000,badnet,0,5,"(2, 2)",0.965,0.9770509977827051,865.0258941650391
0,drop-elm,mnist,5000,badnet,0,5,"(4, 4)",0.9655,0.9992239467849224,857.669974565506
0,drop-elm,mnist,5000,badnet,0,5,"(8, 8)",0.9655,1.0,772.8204090595245
0,drop-elm,mnist,8000,badnet,0,0.2,"(2, 2)",0.972,0.5385809312638581,1416.9518775939941
0,drop-elm,mnist,8000,badnet,0,0.2,"(4, 4)",0.9721,0.893569844789357,1416.5729830265045
0,drop-elm,mnist,8000,badnet,0,0.2,"(8, 8)",0.9722,0.9932372505543238,1420.2561163902283
0,drop-elm,mnist,8000,badnet,0,0.5,"(2, 2)",0.9717,0.7573170731707317,1418.808355808258
0,drop-elm,mnist,8000,badnet,0,0.5,"(4, 4)",0.9719,0.969290465631929,1420.1289365291595
0,drop-elm,mnist,8000,badnet,0,0.5,"(8, 8)",0.9716,0.9993348115299335,1422.2164154052734
0,drop-elm,mnist,8000,badnet,0,1,"(2, 2)",0.9712,0.8685144124168515,1419.387315750122
0,drop-elm,mnist,8000,badnet,0,1,"(4, 4)",0.9715,0.9892461197339246,1416.971331834793
0,drop-elm,mnist,8000,badnet,0,1,"(8, 8)",0.9714,0.9998891352549889,1418.4824266433716
0,drop-elm,mnist,8000,badnet,0,2,"(2, 2)",0.9709,0.9383592017738359,1417.9224436283112
0,drop-elm,mnist,8000,badnet,0,2,"(4, 4)",0.9716,0.9977827050997783,1418.187774181366
0,drop-elm,mnist,8000,badnet,0,2,"(8, 8)",0.9712,1.0,1455.485773563385
0,drop-elm,mnist,8000,badnet,0,5,"(2, 2)",0.9706,0.9895787139689579,1416.840182542801
0,drop-elm,mnist,8000,badnet,0,5,"(4, 4)",0.9709,0.9998891352549889,1415.6239652633667
0,drop-elm,mnist,8000,badnet,0,5,"(8, 8)",0.9714,1.0,1412.2002062797546
0,telm,mnist,500,badnet,0,0.2,"(2, 2)",0.9181000000000004,0.015410199556541018,8.428083896636963
0,telm,mnist,500,badnet,0,0.2,"(4, 4)",0.9170000000000003,0.13813747228381373,8.407588243484497
0,telm,mnist,500,badnet,0,0.2,"(8, 8)",0.9171000000000002,0.6974501108647451,8.426537990570068
0,telm,mnist,500,badnet,0,0.5,"(2, 2)",0.9173000000000002,0.09257206208425721,8.425231456756592
0,telm,mnist,500,badnet,0,0.5,"(4, 4)",0.9172000000000002,0.5725055432372506,8.406933784484863
